id,text
v3_039,"Mr. Speaker, labour relations in this province are in bad shape, and that hurts everybody who is trying to build something here. This government's legislative approach has fallen short, and we should say so. Going forward, we should talk to workers honestly, we should show them what we are doing, and we should treat their representatives as people we are dealing with rather than problems we are managing. Trust gets built that way. Nothing else builds it.

In December 2019, this Legislature was embroiled in a contentious debate over essential service legislation, and it was specifically about the wages of nursing home workers. Bill 17 imposed conditions on how labour arbitrators could rule on those wages. Members of the New Brunswick Council of Nursing Home Unions opposed the bill. They worried about what it would do to their ability to strike and to negotiate a fair wage, and they said so loudly.

The bill passed. Union leaders called it an attack on public-sector labour unions. Sharon Teare, President of the New Brunswick Council of Nursing Home Unions, avowed that their voice would not be silenced, and she said they would keep fighting for better working conditions and for the rights of nursing home workers, who play a valuable role in our society.

Bill 17 showed how far apart this government and the unions had drifted on labour rights and on collective bargaining. It also showed how hard it is to weigh what a worker is owed against what a taxpayer pays and what the treasury can carry. Nobody in this Chamber has ever found that easy.

When we look back at December 2019, we cannot forget that there are members sitting on the government benches today who were opposed to that bill. They said it out loud. They said they would stand with labour movements as long as they could. That has changed today."
v3_040,"Madam Speaker, on October 24 our community celebrated the 105th birthday of Ms. Laura Anderson of Newtown. Laura is strong, she is vibrant, and she is still proudly living independently in her own home. Until just this past month she had kept her driver's licence and taken short drives through the rural roads she knows so well. Laura and her late husband, Thomas, were true pioneers in New Brunswick's agricultural and tourism sectors. They were founding members of the Agricultural Museum of New Brunswick, and they helped preserve our province's rich farming heritage. In 1967 they launched New Brunswick's very first farm vacation experience. Families came from Saint John, from Maine, from Ontario, from Germany, and one summer from New Zealand. Laura still tells the stories, still remembers the names, and still laughs at the parts you would think she would be tired of by now. We congratulate her on 105 remarkable years and thank her for her contributions to our province. Thomas would have been ninety-eight this year."
v3_041,"Madam Speaker, I want to recognize the work of Nursing Home Without Walls. Today it is at the Miramichi Regional Hospital with Horizon Health Network, in the main lobby by the information desk, from 7 a.m. to 2 p.m., helping seniors set up MyHealthNB. Bring a Medicare card and an email address. That is all. Horizon staff verify identity and hand over the access code on the spot, with no appointment and no registration needed. Once a senior is set up, she can look at her own blood work and her own imaging results, from her own kitchen table. That is another barrier down. Seniors stay connected to their own health information, and they stay healthy and independent. Nursing Home Without Walls has been making that kind of difference in the lives of seniors in our communities for a long time now. Thank you, Madam Speaker."
v3_042,"Thank you, Madam Speaker. I'm pleased to welcome members of the New Brunswick Psychiatric Association who are with us in the gallery, and among them members of the association's Board of Directors. I'm not a clinician and I won't pretend to understand the half of what they do in a day. I do know their work is essential to supporting New Brunswickers' mental health and well-being. Their continued collaboration with the Department of Health is helping to strengthen our system of care. I'll have more to say about that later today. Thank you. Thank you, Madam Speaker."
v3_043,"Madam Speaker, our government has presented the 2026-27 capital budget, a historic budget of $1.47 billion, $200 million more than last year. This is the largest capital budget ever tabled in our province. Most of the money goes to the Department of Transportation and Infrastructure: roads, bridges, ferries, wharves, culverts, and the salt sheds nobody thinks about until February. The health care sector will also see significant investments, to modernize our medical equipment and renovate our hospitals. In education, the capital budget builds new schools in Shediac and Moncton and upgrades several institutions elsewhere in the province. Crews cannot pave a road that was never budgeted for, and that is the backlog years of underinvestment left us. Children will be safer walking to those schools. Their parents will get to work without losing a rim on Route 11. Thank you, Madam Speaker."
v3_044,"Madam Speaker, this bill does not approve anything. It makes things easier. It takes barriers out of the way, it says plainly what the rules are, and it puts New Brunswick in a position to move when the time comes. We drafted the proposal with the Office of the Attorney General, Service New Brunswick, the Department of Post-Secondary Education, Training and Labour, the Department of Indigenous Affairs, and others. The NB Power Board of Directors keeps oversight of every security measure, exactly as it does today; the board answers for the money and the board answers for the risk. What we gather becomes the proposal that goes to government for approval, and someone reviews it before anybody authorizes anything. The Mactaquac Life Achievement Project is a bold and necessary investment in our energy future. This bill makes sure we can meet what that project throws at us, bend where we need to bend, and know where we stand while we do it. I am asking members to support it so we can take the next step toward clean energy for New Brunswickers, today and for decades to come. Thank you, Madam Speaker."
v3_045,"Thank you, Madam Speaker. I am pleased to welcome members of the New Brunswick Psychiatric Association, who are joining us in the gallery today. Among them are members of the association's board of directors. Their work supports the mental health and well-being of New Brunswickers, and the association's continued collaboration with the Department of Health is helping strengthen our system of care. I will share more on that later today. For now, I would ask the House to make them welcome. Those gallery seats are harder than they look. Thank you, Madam Speaker."
v3_046,"Mr. Speaker, the From Surfaces to Services report was tabled in 2017. It said the province needed one coordinated approach to public transportation. Nothing meaningful has been done with it since, and in the meantime the same people — students, seniors, the fellow working the back shift who lost his licence — are told to find their own way to wherever it is they have to be, in a province where the cost of keeping a car on the road has gotten out of hand. Eight years. Nothing.

Put a minister in charge of it and somebody has to lead it, fund it, and answer here when it fails. That's the whole idea.

BE IT THEREFORE RESOLVED that the Legislative Assembly urge the Premier to give the Minister of Transportation and Infrastructure a mandate for public transportation;

BE IT FURTHER RESOLVED that the Legislative Assembly urge the government to allocate the necessary resources and funding to support the New Brunswick Transportation Authority to create and implement a public transportation strategy."
v3_047,"Mr. Speaker, my colleague from the other side used the phrase ""a fair process"" a few minutes ago, and I would like to test it against the record.

This government took nursing home workers to court. The Premier proposed binding arbitration with conditions attached — his side calls that ""arbitration,"" and I say a conditional arbitration is not arbitration at all, because the conditions decide the outcome before anyone sits down. The insistence on it was a way around the legitimate concerns those workers brought forward.

He would not go above 10.5 cents an hour. Ten and a half cents, for the people who feed and bathe our parents.

And then, to protesters outside, the words were these: ""if you want that kind of wage, then Alberta's where to get it."" I have heard members opposite say that was taken out of context. Give me the context. He said it to their faces, and it showed exactly how much he understood about what those workers were carrying.

The Premier also asserted in this House that fair wages will not address the staffing shortage in New Brunswick nursing homes. A fair wage is justice for the worker. It is also the recruitment and retention measure this province has refused to use.

Instead of dialogue, we got confrontation and division. His responsibility is to the people of New Brunswick, and we will remind him of that over and over again."
v3_048,"Madam Speaker, I appreciate the minister's statement on the InnovateNB Awards and on the innovators it recognizes. The people who won this year pushed boundaries, and they deserve the congratulations of this House. I want to add something to it.

No innovator works in a vacuum. She needs a shop or a lab, a first customer, somebody who answers the phone at a funding agency, a lawyer who understands intellectual property, and, more often than anyone likes to admit, decent internet. Innovators in this province still hit walls on every one of those.

The minister told us that businesses feel more confident about New Brunswick's climate. Some do. A software firm in Fredericton feels it. A machine shop outside Plaster Rock, a fish plant on the Peninsula, a woman trying to commercialize something out of her garage in Sussex — those are not the people with established networks, and those are the people who tell me they cannot get in the door. Urban centres get the resources. Rural communities wait for them.

Who comes after this year's winners? Teachers, mentors, and the officials who administer our funds have to reach students before those students leave the province. The minister has to keep money moving into research and development, into clean technology and into sustainable practices, because those are the sectors this province says it is aiming at.

So let us work at it together — government, industry, and communities — so that innovation reaches every corner of the province and not just the corners that already know the way in. Our future depends on it. Thank you, Madam Speaker."
v3_049,"Thank you very much, Mr. Speaker. Labour relations in this province decide whether a worker can pay a mortgage and whether our economy grows. That is why I am on my feet.

The member opposite told this House that his government has ""consulted extensively"" with the bargaining agents. I would ask him which agents, and on which occasion. Because the pattern I see is the other one. Bill 23 in 2022. Bill 17 last fall. The essential service legislation this House debated in December 2019. On all three the government came to the Legislative Assembly rather than to the table with workers and their representatives.

An Act to Amend the Public Service Labour Relations Act was one of them. The change to the essential service legislation — the controversial one — was another. My colleague raised this in the House last week and the answer that came back was that the government ""had no choice."" It had a choice on three separate occasions. Three separate times it legislated instead of consulting or collaborating with the labour unions.

The result is what you would expect. The tension is worse, the divide is deeper, workers are disillusioned, morale in the workforce is down, and our industries produce less for it."
v3_050,"Madam Speaker, Nursing Home Without Walls is at it again. Today the program and Horizon Health Network are set up in the main lobby of the Miramichi Regional Hospital, from 7 a.m. to 2 p.m., getting seniors onto MyHealthNB, where you can view your own blood work and your own imaging results. Past the gift shop, first tables on the left. Bring a Medicare card and an email address, and that is all that is required to create an account. Horizon staff verify identity and give out the access code on the spot. No appointment. No registration. This is another barrier coming down, and it is the one that stops most people — not the technology, the sign-up. Seniors stay connected to their own health information, and they stay healthy and independent. Bring the card. Thank you, Madam Speaker."
v3_051,"Madam Speaker, on November 11 we pause to remember the brave men and women who served and continue to serve our country in times of war, conflict and peacekeeping. Their courage, their sacrifice and their unwavering sense of duty safeguarded the freedom and the values we cherish today. We also pay tribute to the families who have carried the burden of separation and grief, and to the veterans who returned home changed by their service. Next Tuesday I will be at the cenotaph in Oromocto. The parade forms up at the Legion, the way it has for as long as anyone there can tell me, and it will be cold. Poppies will be left on the stone afterward and somebody will collect them. As people gather at cenotaphs and memorials across New Brunswick, may we renew our commitment to peace, to gratitude and to never forgetting those who gave everything for Canada. Lest we forget."
v3_052,"Mr. Speaker, I'll be honest, I had not heard the word gastrocolonialism before I picked this book up, and I had to sit with it for a while. It means colonial policies altered traditional Indigenous recipes, with profound impacts. That is what Margaret Augustine and Lauren Beck take on in Mitji — Let's Eat!: Mi'kmaq Recipes from Sikniktuk. They are from L'nui Menikuk, also known as Indian Island First Nation, and what they have made is an exceptional cultural contribution. It stands as a testament to the rich heritage and resilient spirit of the people of Mi'gma'gi. This is not just a cookbook. The recipes come enriched with the historical knowledge and the lived experience of a community that has thrived on these lands for generations. I am not the person to judge the cooking. But I can read, and I know what I learned. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions."
v3_053,"An employee must have worked 90 days in a row to be eligible for this leave, and that matches what other provinces do. The employee tells the employer as soon as they can that they need the leave. The employer may ask for reasonable medical documentation confirming that the employee cannot work because of illness or injury. Those two requirements keep the leave doing what it is supposed to do, and they let an employer plan. Madam Speaker, this amendment is an important step forward. It protects workers when they are at their most vulnerable, and it does not ignore what employers are up against in shops, offices, plants, kitchens, and one-truck operations in rural New Brunswick. A person should be able to live here, work here, and keep their dignity while doing it. No one should have to choose between their health and their job. Our current legislation leaves a gap, and this amendment closes it. A worker who is sick keeps the job. An employer knows where things stand. Thank you very much, Madam Speaker."
v3_054,"Thank you, Madam Speaker. I rise in sadness today on the passing of Robert Hosford. He was a beloved husband, father, pop pop, uncle, great-uncle, and friend. He passed away on Wednesday, November 12. He left behind a legacy of love, laughter, and adventure. Robert was a devoted family man, and anybody who spent ten minutes in a room with him understood that he was the cornerstone of his family, the one who put everybody else's needs in front of his own long before anyone thought to ask him to. His love and support knew no bounds. He would lend a hand. He would listen. That was Robert. His warm smile and his infectious laugh could light up a room, and his sense of humour could turn the toughest day into a memorable one. He was his family's biggest cheerleader. He was proud of them. He celebrated their success. Whether he was cheering on his favourite team or teaching a lesson, his passion for sports was matched only by his love for his family. Please join me in expressing condolences to Robert's family and friends. Thank you."
v3_055,"Madam Speaker, I rise today to recognize the enduring significance of the Battle of Vimy Ridge, fought on April 9, 1917, one of the defining moments in Canada's history. Since 2006, the Vimy Foundation has been dedicated to raising awareness and educating Canadians about the battle. This year's campaign marks the beginning of the lead up to the 110th anniversary of the Battle of Vimy Ridge in 2027, a milestone moment in Canada's history. As we approach Vimy Week, from April 2 to 9, I encourage all members of this House to wear the Vimy Pin. Composed of four distinct colours, this pin symbolizes the unity and sacrifice of the four Canadian divisions that fought together for the first time at Vimy Ridge. By wearing it, we honour their courage, their sacrifice and the legacy they left behind. I have one here in my hand. It is smaller than a dime. Thank you, Madam Speaker."
v3_056,"Madam Speaker, as New Brunswickers gather around their Christmas trees this year, they will be exchanging more than just presents. They will be swapping stories about how the Holt government has turned its promises into mere ornaments: sparkly, shiny and completely hollow. First there was the balanced budget promise, the one we were told would be delivered with fanfare and a drumroll. Instead, what do we have? A deficit under the tree. I will say that again. A deficit under the tree. It is not even the gift that keeps on giving. It is the gift that keeps on taking, and I repeat, the gift that keeps on taking. Then there is the carbon tax adjustor, a promise so simple it could have been done with the stroke of a pen. The stroke of a pen. Instead it is still there, adding to the prices of everything we buy every day. That is not the Christmas cheer we were hoping for. New Brunswickers have been promised a lot of things. This government needs to realize that promises are not just for the Christmas season. They are for the whole year. It is time they delivered."
v3_057,"Madam Speaker, each year, on November 11, we pause to remember the brave men and women who served and continue to serve our country in times of war, conflict, and peacekeeping. Their courage, sacrifice, and unwavering sense of duty have safeguarded the freedom and values we cherish today. We also pay tribute to the families who have carried the burden of separation and grief, and to the veterans who have returned home changed by their service. As we gather at cenotaphs and memorials across New Brunswick — the big ones, and the small ones with no parking lot and no sound system, where somebody's brother reads the names off a card — may we renew our commitment to peace, to gratitude, and to never forgetting those who gave everything for Canada. Lest we forget. Lest we forget."
v3_058,"Thank you, Madam Speaker. I want to welcome the New Brunswick Psychiatric Association to the gallery today. Its Board of Directors is up there as well. Some of them came in from the north this morning, so they have had a longer day than the rest of us. Their work supporting the mental health and well-being of New Brunswickers is essential. The association keeps working with the Department of Health, and that work is strengthening our system of care. More on that later today. Thank you."
v3_059,"Madam Speaker, Charlie Burrell is a powerful example of how one person can make a real difference in their community. In Little River, he has dedicated his time and energy to building a facility and small homes for people experiencing homelessness — people who are often overlooked and forgotten. I have not been down to see it myself, and I should have been by now. When Charlie saw his friends, as he always calls them, homeless on the streets of Moncton, he stepped up instead of turning away. He provides necessities like food and clothing, but more importantly, he offers dignity and hope. I don't know how he pays for all of it. I have asked, and I still don't really know. What I do know is that he reminds us homelessness is not just an issue but a human experience, and that everyone deserves kindness and opportunity. His efforts bring the community together and get other people involved. Change starts with one person choosing to care. Thank you, Charlie. You care so much."
v3_060,"Thank you, Madam Speaker. I rise today in sadness on the passing of Robert Hosford — beloved husband, father, pop pop, uncle, great-uncle, and friend. Robert passed away on Wednesday, November 12. I did not know him as well as many people in his community did, and I am not going to pretend otherwise. But I know what they have told me since. He left behind a legacy of love, laughter, and adventure. So much of what I heard came back to the same thing: he was the cornerstone of his family, a devoted family man who put their needs before his own. His love and support knew no bounds. He was always there to lend a helping hand or offer a listening ear. I am told his warm smile and his infectious laugh could light up a room, and that his sense of humour could turn even the toughest day into a memorable moment. Well, he was his family's biggest cheerleader too, proudly supporting their endeavours and celebrating their successes. Cheering on his favourite team, or teaching a lesson — I don't know which one he loved more. His passion for sports was only matched by his love for his family. Please join me in expressing condolences to Robert's family and friends. Thank you."
v3_061,"Madam Speaker, I am not a veterinarian, and I did not grow up on a farm. I have had to learn this file from the people who live it. Here is what the change does: it refocuses public resources on their core mission and leaves the routine care to private veterinarians. We are not withdrawing. We are moving to a more modern and sustainable model, in line with Canadian best practices, so the service is there for farms now and in the future.

The government recognizes that the implementation is causing concerns. In the remote regions, producers are asking what the service will cost and whether the quality will hold, and in several of those regions access was already a considerable challenge. So a support program for private sector veterinarians is being developed to offset some of their costs, travel in particular. I don't have the final figure for that program and I am not going to invent one at this microphone.

Have our answers cleared up all the worries? No. I have sat in enough kitchens now to know they have not.

Laboratory services are a key part of the transition — early detection of emerging diseases, prevention of health crises, food safety. Through the transition the existing laboratories stay fully operational, so no farmer and no veterinarian loses working time to this.

I would rather build the consensus now than defend the thing later. We are still open to your opinions, your ideas, and your worries. It is a big transformation, and whether it works will depend on whether producers and veterinarians choose to come along."
v3_062,"Moreover, the treatment of nursing home workers under Premier Higgs' leadership was concerning. This government took them to court. Took them to court. Then it suggested they relocate to Alberta for better wages, and I will say that again, because members opposite sigh every time I do: relocate to Alberta for better wages. That was not only a failure in negotiation but also a betrayal of the individuals who provide essential care to our vulnerable populations. It reflected a lack of empathy and a failure to prioritize the well-being of those on the front lines. Then there was the 16-day school strike and the subsequent use of emergency orders to force workers back to work. Sixteen days. Those orders raised questions about the government's commitment to meaningful dialogue and about the right to strike, and the use of such measures undermined the very principles of a fair and balanced negotiation process. Watering down binding arbitration. Scab-friendly legislation. This pension bill. That is a pattern of behaviour that erodes the foundation of workers' rights, and these actions do not align with the principles of a just and equitable society that respects the contributions of its workforce. The decisions made by government impact the livelihoods of countless individuals and the overall health of our communities. It is our duty to scrutinize and question these policies that undermine the values we hold dear, values of fairness and respect and the right of workers to negotiate on an equal footing. Madam Deputy Speaker, you will recall the unions expressing their vehement disagreement with the wage-freeze restriction mandate proposed by the Higgs government, the 0% wage mandate in the early years of this government. Zero percent. In the face of a global pandemic, our frontline workers were nothing short of heroes, and their unwavering commitment and sacrifices demanded not only acknowledgement but also tangible support. The union leaders said it better than I can: these heroes deserved more than zeroes in their wage agreements."
v3_063,"Madam Speaker, on November 11 we stop and we remember the brave men and women who served this country and who serve it still — in war, in conflict, on peacekeeping duty. Their courage and their sacrifice, and a sense of duty they never once set down, safeguarded the freedom and the values we cherish today. Their families carried something too. They carried the separation and the grief. Veterans came home changed by their service, and some of them came home and did not say a word about it for forty years. We will gather at cenotaphs and memorials across New Brunswick — in Fredericton, in Bathurst, in Perth-Andover, at a stone in a field outside Doaktown — and there we renew our commitment to peace, to gratitude, and to never forgetting those who gave everything for Canada. Lest we forget. Lest we forget."
v3_064,"Madam Speaker, Charlie Burrell shows what one person can do in a community. In Little River, he has put his own time and his own energy into a facility and into small homes for people experiencing homelessness — people who get overlooked and forgotten. He saw his friends, as he always calls them, on the streets of Moncton. He did not turn away. He stepped up. He brings food and clothing out to them, and more than that, he brings dignity and he brings hope. Homelessness is not a file. It is happening to people, and everyone deserves kindness and an opportunity. Charlie has pulled others in with him, and the community shows up now because he does. Change starts with one person choosing to care. Thank you, Charlie. You care so much."
v3_065,"Madam Speaker, on October 24 our community marked the 105th birthday of Ms. Laura Anderson, of Newtown. Laura is still in her own home, still living independently, and she is strong and vibrant. Until this past month she kept her driver's licence and took short drives out on the rural roads she knows better than the maps do. Laura and her late husband, Thomas, were founding members of the Agricultural Museum of New Brunswick. They were pioneers in agriculture and in tourism in this province, and the farming heritage they helped preserve is still there to be seen. In 1967, they opened New Brunswick's very first farm vacation. Families and travellers came from across the province and from around the world. Laura still has her humour and her stories. She has the wisdom too, and she will give it to you whether or not you asked for it. One hundred and five years. We thank her for what she has given this province. Happy birthday, Laura."
v3_066,"Madam Speaker, last September our government launched a universal breakfast program in all New Brunswick schools. Close to a year later, we are already seeing concrete results. Every morning, throughout the province, students start their day with a nutritious meal: milk, eggs, bagels, apples and cheese. Through our partnership with FeedNB, schools are able to offer healthy food, often sourced from our local farms and businesses. Now, I am not a nutritionist and I am not going to pretend to be one here. What I do know is what I saw when I stopped into the school in my riding in February. The room was full at a quarter past eight and nobody was going without. For a lot of families, with the cost of living where it is, this program makes a real difference. It saves parents time. It saves them money. It takes the stress out of the morning. And the child comes into class prepared to learn and able to concentrate and take part. Every child deserves to start their day on the right foot, Madam Speaker. Thank you."
v3_067,"Madam Speaker, March is National Social Work Month. It is worth taking the time to say what social workers do in New Brunswickers' lives, because most people only find out when they need one.

Over 600 of them work inside the Department of Social Development. That is the department's own count, and it does not take in the ones working in our hospitals, our schools, or First Nations agencies. Those 600-odd help people get into long-term care and onto disability support, protect children and seniors from abuse, back up foster families, and push to get services to people who would otherwise go without.

You will also find social workers in addictions and mental health, with children and youth in care, with seniors, and in women and gender equity work. They offer care, advocacy and support, and they do it with empathy and respect.

Thank you to every one of them. Thank you, Madam Speaker."
v3_068,"Madam Speaker, the member opposite asked yesterday what exactly is ""historic"" about this capital budget. I will answer that. It is $1.47 billion, $200 million more than last year, and the largest capital budget ever tabled in this province. When we resolve into the Committee of Supply on the capital estimates, the member can go line by line with the Minister of Transportation and Infrastructure, because most of this money is his: roads, bridges, ferries, and the other essential infrastructure. Health care is next, for modernizing medical equipment and renovating hospitals. Education gets new schools in Shediac and in Moncton, and upgrades to several institutions elsewhere in the province. My colleague has been raising that Shediac school since before I got here. The word the member opposite should be quarrelling with is not ""historic."" It is ""backlog."" Years of underinvestment built it. Thank you, Madam Speaker."
v3_069,"Madam Speaker, the member opposite used the word ""withdrawal"" three times this morning. That is not the word. This approach refocuses public resources on their core mission and leaves the routine care to private veterinarians, who are already doing most of it. The goal is a more modern and sustainable model, in line with Canadian best practices, so that veterinary services in this province still work five and ten years from now.

The member also said, and I wrote it down, that a farm is a farm. It is not. The needs of an operation in Kings County and the needs of one up the Restigouche are different, and the model has to meet both.

I will grant my colleague this much: the implementation is causing concern, and the government recognizes it. In the remote regions the concerns are the cost of the service and the quality of it, and in several of those regions access was already a considerable challenge before any of this. That is why a support program for private sector veterinarians is being developed, to offset costs such as travel, so that producers in every region continue to get the services they need.

Those answers have not cleared up all the worries. I would not claim they have.

On laboratories: the member for Victoria-La Vallée asked last Thursday whether the labs close. They do not. The existing laboratories remain fully operational through the transition — early detection of emerging diseases, prevention of health crises, food safety — so that no farmer and no veterinarian is disrupted.

When this goes to the Standing Committee on Economic Policy, bring the objections. We are still open to hearing your opinions, your ideas, and your worries, and this only works if people participate."
v3_070,"Madam Speaker, artsculturenb.ca launched this week. It is a provincial site and it is live in time for the holiday season. It showcases artists, artisans, and cultural experiences here in New Brunswick, and it will help people find a local gift, an event, or a performance to get to over the next few weeks. Anyone working in arts and culture can upload their own events and their own creations to it. Frye Jam is on there. So is the Sussex quilt show, which I only know about because my sister-in-law entered. The point is awareness — people knowing what is being made around them, and thinking better of it. Visit artsculturenb.ca. Shop local this season, and support the artists who make this province extraordinary. Thank you, Madam Speaker."
v3_071,"Thank you, Madam Speaker. Our government's economic development strategy has one priority: build a stronger and more competitive New Brunswick that gives people here somewhere to go.

New Brunswick succeeds when our businesses succeed. A company that grows, finds a buyer in a new market, and puts money back into its own plant hires people, and those people hold up the schools, the clinics, the roads, the rinks, and the ferry my constituents phone me about. That is the chain. It is not complicated.

The strategy builds on what we already do well. We want our firms to get more out of an hour of work, we want them trying things they haven't tried, and we want them able to sell into a global economy that will not sit still and wait for them. We are going after investment. We are backing defence and mining. We want the growth to outlast the people in this room.

Departments will work off one list of priorities and be measured against it. Ministers answer for that list.

The government cannot do this alone. We need industry, we need the universities and the colleges, we need communities across the province, and we need every member sitting in this House. The people we have shown it to so far like that it is short, that it says who does what, and that it says by when.

New Brunswick has what the world wants. We are competing to win, and when the economy grows there is more to pay for the services families rely on every single day. Thank you, Madam Speaker."
v3_072,"Madam Speaker, March gives us a chance to thank social workers and to say plainly how much their work matters in the lives of New Brunswickers. Social workers sit with people on the worst day of those people's lives. They advocate, they arrange care, they treat the person in front of them with respect, and they get results that show up years later in somebody's kitchen. They work in addictions and mental health, with children and youth in care, with seniors, with women and gender equity files, and in a fair number of places nobody thinks to list. Inside the Department of Social Development, over 600 social workers help New Brunswickers get long-term care and disability support, and they protect children and seniors from abuse. They stand behind foster families. They speak up for people who cannot speak up for themselves, and they make sure services actually arrive at the door. This National Social Work Month, we thank them for their compassion and for sticking with it, and for the difference they make to lives and to communities across New Brunswick. Thank you, Madam Speaker."
v3_073,"I want to start by recognizing that this bill brings forward some long-overdue clarifications. It updates outdated language, replacing legal Latin with plain English. Honestly, I'm not a lawyer, and I had a good chunk of this bill explained to me twice. That might seem minor, but clarity matters — and if it takes me two readings, imagine what it takes somebody who is running a still and filing the paperwork at the same time. It also simplifies the processes for brewers and distillers to sell their products at approved farmers' markets, something that small producers in New Brunswick have been asking for. The ability of a microbrewery or craft distillery to connect directly with customers at a local market, whether it's the Saint Andrews farmers' market, the St. George market, or the market in St. Stephen, helps drive tourism, encourages entrepreneurship, and strengthens local economies. I applaud that part of the bill, Madam Speaker. It recognizes the growth of a sector that has truly taken off here in New Brunswick. That said, modernization should never come without scrutiny. This bill sets production caps for breweries and distilleries operating as agents under the New Brunswick Liquor Corporation: 500 000 L for brewers, and 75 000 L for distillers. Now, those sound like fair limits to me. I don't know the industry well enough to say whether they are. So we need to ask: Were these caps determined in consultation with our smaller producers or primarily with larger operators? Will this inadvertently favour those already established in the market, making it harder for start-ups to grow into the next tier? We've seen this before, where well-intentioned changes to regulation end up benefitting those with deeper pockets and more connections, while small business owners struggle with compliance costs and licencing delays. I sat in a garage in St. Croix in February with a couple who had put their savings into a distillery, and they told me: We don't mind rules, but we just want fair ones. Craft producers elsewhere in New Brunswick say the same thing. This is my question for the government: How will fairness between small and large producers be ensured under this new licencing model?"
v3_074,"Madam Speaker, last September our government launched a universal breakfast program in all New Brunswick schools. Close to a year later, we are already seeing concrete results. Every morning, throughout the province, students start their day with a nutritious meal: milk, eggs, bagels, apples, and cheese. I am not a nutritionist. I could not tell you the protein numbers if a member asked me for them. What I can tell you is what I saw at a school in my riding in February, when a Grade 3 boy took a second bagel and put it in his coat pocket for later. Through our partnership with FeedNB, schools are able to offer healthy foods, which are often sourced from our local farms and businesses. For many families, with the cost of living where it is, this program is making a real difference. It saves parents time and money and it reduces stress in the morning routine. And it means students come to class prepared to learn and able to concentrate. I do not know how you measure that last part. I know what the teachers tell me."
v3_075,"Madam Speaker, today is the International Day of Persons with Disabilities, and I want to recognize the strength, contributions and resilience of persons with disabilities across this province.

I will admit something. Until I took this file on, I did not know how many separate programs a person has to get through to be helped, and I still could not name them all for you. I am learning. What I do know is that we are committed to building a province in which every person has an equal opportunity to participate fully in our communities, schools, workplaces and public spaces.

This summer we made sure the federal Canada Disability Benefit would not detract from provincial disability programs. Federal programs are supposed to complement provincial support, not replace it, and we made that stick.

Accessibility and inclusion are not optional. They are essential to true equity. So let's keep taking the barriers down, one at a time. Thank you, Madam Speaker."
v3_076,"Madam Speaker, each year, on November 11, we pause to remember the brave men and women who served and continue to serve our country in war and in conflict, and on peacekeeping missions abroad. They were brave. They gave up years of their lives, and some of them gave up all of them, and what they safeguarded is the freedom and the values we still cherish today. We also pay tribute to the families who have carried the burden of separation and grief, and to the veterans who have returned home changed by their service. Those families carry that burden still — the separation, the loss — and those veterans came home forever changed. On November 11 we will stand at the cenotaphs and the memorials across New Brunswick, at the legion halls, at the schools, and at a few small markers along country roads that most people drive past all year without seeing. May we renew our commitment to peace, to gratitude, and to never forgetting those who gave everything for Canada. Lest we forget. Lest we forget."
v3_077,"Mr. Speaker, labour relations in this province are strained, and nobody in this Chamber can honestly say otherwise. It hangs over everything we are trying to do together to make New Brunswick prosperous. Before we get anywhere, this government has to admit that the legislative route it chose did not work. Talk to workers. Talk to the people they elect to represent them. Say plainly what you are doing and then do it. Nothing is built on trust that was never offered in the first place.

In December 2019, this Legislature spent days fighting over essential service legislation aimed at the wages of nursing home workers. That bill — Bill 17 — set conditions on how labour arbitrators could rule on those wages. Nursing home workers reacted hard. Members of the New Brunswick Council of Nursing Home Unions said the bill would damage their ability to strike and to negotiate a fair wage, and they said it loudly enough that nobody could miss how deep the discontent ran.

The bill passed. Union leaders called it an attack on public-sector labour unions. Sharon Teare, who presides over the New Brunswick Council of Nursing Home Unions, said their voice would not be silenced, and she went on fighting for better working conditions and for the rights of nursing home workers, who do work this province cannot manage without.

Bill 17 showed where this government stands with labour in New Brunswick — on labour rights, and on collective bargaining. It also showed how hard it is to weigh what a worker earns against what a taxpayer pays and what a finance minister will sign. And when we look back at December 2019, we cannot forget who stood where. There are members of this government now who opposed that bill then. They said so out loud. They said they would stand with labour movements as long as they could. That has changed today."
v3_078,"Mr. Speaker, two authors from L'nui Menikuk, also known as Indian Island First Nation, have brought out a cookbook. Margaret Augustine and Lauren Beck. It is called Mitji— Let's Eat!: Mi'kmaq Recipes from Sikniktuk. This is not just a cookbook. The recipes come enriched with the historical knowledge and the lived experience of a community that has thrived on these lands for generations, and the book takes on gastrocolonialism head-on, meaning the profound impacts of the way colonial policies altered traditional Indigenous recipes. That is a hard thing to carry in a recipe book. They carried it. The work stands as a testament to the rich heritage and the resilient spirit of the people of Mi'gma'gi. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions."
